gauge_id,tsnow,ddf,ft,wm,b,im,ke,fc,ksoil,hmaxaq,gwc,gwe,qc,lf,nshape,kmult,area_km2,train_nse,test_nse,test_kge
06934000,-1.25492,2.13441,0.945845,116.199,0.263581,0.0782083,0.817324,3.25727,0.00819696,887.846,0.15609,1.47429,0.0615455,0.23403,4.09855,1.08941,8232.64,0.881335,0.790925,0.815278
07014500,2.11005,1.00041,0.667879,139.433,0.277125,0.0305665,0.837912,0.000882456,0.00999796,13.408,1.35797,5.39431,0.978866,0.432601,4.35982,0.719947,3818.6,0.88248,0.63416,0.627232
07056000,-1.97641,1.35597,0.949588,70.2784,0.0796093,0.163591,0.881141,4.87836,0.0663916,258.553,0.0271188,2.06983,0.623553,0.0372612,4.23509,0.408932,2146.18,0.868045,0.776811,0.875593
07057500,-1.22491,1.01646,0.819426,73.8529,0.143065,5.08714e-05,0.603474,0.00015178,0.13204,768.714,0.0790181,2.99813,0.881021,0.326408,1.15826,0.732119,1452.36,0.886123,0.62836,0.723288
07060710,-1.12095,1.00094,0.230113,1048.48,0.115723,0.330912,1.07236,3.35751,0.000372877,5504.2,0.91419,1.1298,0.98352,9.45706e-06,1.19789,0.273077,150.414,0.627345,0.138887,0.560858
07066000,-1.36345,4.15752,0.797497,56.4183,0.326254,0.00221137,0.665195,0.000355236,0.246056,232.608,0.462058,1.37347,0.838988,0.360254,3.95362,0.577013,1030.37,0.774456,0.556121,0.625575
07067000,-1.88997,2.15956,0.931649,165.554,0.559542,0.262451,0.798706,3.94003,0.012352,537.296,0.261248,7.79878,0.161366,0.267029,3.68054,0.604649,4315.66,0.826445,0.599419,0.607413
07068000,-1.03899,3.0508,0.600903,132.031,0.277954,4.19728e-05,0.66115,1.86773e-05,0.0180475,800.314,0.315474,8.94152,0.517986,0.282671,4.3311,0.483557,5276.14,0.840162,0.692753,0.761035
07071500,-1.95883,1.21496,0.94664,121.13,0.142839,0.000757518,0.735238,0.000134485,0.0368706,205.556,0.930086,1.18215,0.679771,0.419099,1.31936,0.935757,2052.98,0.845047,0.627892,0.627957
07083000,2.3771,4.27548,0.436876,13.1955,3.05053,0.498736,0.355814,0.197099,0.316585,761.712,4.94831,2.99526,0.0501612,0.414879,5.47207,1.75543,60.8387,0.904328,0.830257,0.788044
07142300,0.672809,5.38726,0.284173,199.273,0.055415,0.00167278,1.01206,0.269697,0.000714103,71.1131,0.313895,4.21238,0.0576029,0.152599,7.50371,1.41543,921.642,0.759641,0.159453,0.041794
07145700,-0.567143,1.0464,0.140197,76.8369,0.693366,0.00564651,1.29754,2.2994,0.00792416,301.947,0.182452,3.63064,0.728697,0.00550707,6.58042,0.598012,398.688,0.808758,0.677033,0.75833
07148400,-0.63607,2.09507,0.135307,150.92,0.0351311,0.044058,0.840803,0.481744,0.00863063,271.966,0.0104978,3.56857,0.244981,0.054086,2.12344,0.743692,2542.28,0.715285,-0.307914,0.434866
07149000,0.104166,3.74757,0.157019,122.125,0.0546025,0.034677,0.881052,0.145248,0.0173597,251.309,0.083722,1.75563,0.348229,0.159007,5.56242,0.44048,2337.76,0.801442,0.402321,0.419562
07151500,-1.99645,1.50371,0.137246,158.803,0.26528,0.069207,0.870592,3.44622,0.00606447,111.225,0.0498619,2.02022,0.135746,0.000857521,2.92499,0.713305,2055.57,0.821692,0.67277,0.803135
07167500,1.00917,1.02298,0.949596,58.1011,0.566689,0.0033161,0.531066,4.91693,0.047416,410.554,0.0686817,2.79697,0.999932,0.102034,1.35383,0.234862,333.966,0.789472,0.491982,0.0427856
07180500,-1.15104,1.41926,0.172842,174.452,0.40163,0.0427794,0.81624,1.53652,0.00354818,23.5962,0.0359746,1.93925,0.0505287,0.166933,2.79649,0.565059,284.777,0.664753,0.565368,0.652085
07184000,-1.52682,1.21406,0.691025,168.943,0.616547,0.0628099,0.94431,3.17422,0.000844302,21.818,0.57275,6.02155,0.973509,2.82471e-05,5.42112,0.841183,510.01,0.802507,0.674722,0.743582
07195800,0.579191,1.02445,0.186316,85.4632,0.0524372,0.279068,0.797508,1.14489,0.0322506,2081.55,0.0828608,1.53976,0.147843,0.18014,1.71103,1.39299,36.7621,0.622659,0.527029,0.596556
07196900,-1.91061,1.02498,0.949798,112.744,0.460556,9.88312e-05,0.758564,2.92839,0.0226072,6.60308,0.410057,4.72508,0.0536053,0.189259,1.85473,0.426085,105.109,0.616758,0.46709,0.537852
07197000,-1.3563,1.18422,0.947957,84.3644,0.0618225,0.196213,0.794406,2.50678,0.0265246,235.329,0.105653,2.20245,0.269749,0.184046,1.41081,1.33723,807.731,0.841335,0.726031,0.796012
07208500,1.14528,2.38688,0.298399,90.8839,0.0605051,0.0896025,1.08589,0.619739,0.0570439,202.636,0.02106,4.78429,0.0955146,0.433521,2.1084,3.97962,168.277,0.8721,0.481783,0.47936
07226500,0.138833,1.03636,0.00940606,346.893,0.26236,0.000103576,0.204205,0.00147723,0.047625,5877.91,0.0101758,0.507089,0.820871,0.489545,2.05124,0.843713,3735.76,0.38327,0.23145,-0.45193
07261000,-1.30935,1.02647,0.948968,100.111,0.173999,0.166161,0.75472,4.38999,0.0185851,90.8775,0.162737,1.32192,0.309779,0.125535,1.16655,2.50403,437.521,0.885525,0.498521,0.688645
07263295,-1.40746,1.24551,0.192334,145.794,0.0589442,0.0543928,0.600732,4.73312,0.0105147,94.5388,0.0829925,2.54882,0.321998,0.274078,1.56254,2.56605,119.347,0.728908,0.686847,0.701352
07290650,1.52508,1.2764,0.94435,59.3148,0.331219,0.198317,1.04559,0.680191,0.106756,354.275,0.306377,1.67467,0.845346,0.0082114,4.26803,0.48087,1693.13,0.854261,0.771763,0.807024
07291000,1.31026,1.79746,0.190858,194.65,0.261415,0.144915,1.55105,3.68013,0.00359738,23.1866,3.77007,7.97307,0.990515,1.55838e-05,2.13765,0.205041,468.587,0.661924,0.509682,0.660741
07292500,0.316711,3.76595,0.201169,219.984,0.124058,0.169078,0.733741,2.58623,0.00702739,131.287,0.302324,1.31159,0.40668,0.335955,1.71541,0.681572,2037.45,0.810887,0.775719,0.801881
07295000,-0.136012,1.94238,0.0301871,439.181,0.363882,0.116254,1.20501,2.00379,0.00162666,50.5414,0.08151,8.25205,0.219067,0.0002547,1.60061,0.208558,465.999,0.624317,0.555997,0.560303
07299670,-1.11536,6.05446,0.0585193,86.3574,0.0251288,0.014463,0.355298,1.4918,0.145549,5851.52,0.0878399,0.53873,0.588647,0.0498377,2.96562,0.895055,784.431,0.642878,-0.172812,0.137724
07301410,-1.48727,5.19181,0.0139866,855.449,0.0552253,0.0132507,1.48068,0.141864,0.00143048,136.304,0.174648,2.17405,0.0705715,0.265819,4.60482,0.849054,691.231,0.310884,0.441579,0.371562
07301500,-0.165369,6.10709,0.481707,434.648,4.4299,0.0612482,0.615493,0.780904,0.00939055,2654.39,0.0689549,0.96928,0.079823,0.107121,4.80512,0.300751,5366.75,0.682244,-0.0711252,0.462466
07315200,-1.97533,2.27835,0.0624007,261.018,0.3115,9.71267e-06,1.30046,1.01382,0.00024198,32.4918,0.0589591,1.76852,0.788185,0.295389,3.42384,1.5021,460.821,0.669845,0.439001,0.210725
07315700,-1.95694,2.17619,0.142622,339.491,0.194576,0.135108,0.660097,0.00290725,0.000881754,3231.15,0.0120473,0.545785,0.877485,0.426442,4.09685,1.22456,1486.02,0.773116,0.580421,0.417258
07335700,1.58046,1.00926,0.119595,419.242,0.259793,0.259963,0.992962,2.38428,0.00102463,18.5006,0.0126835,3.02876,0.131238,0.0050198,1.3209,1.43028,102.52,0.46681,0.509836,0.446997
07340300,0.840248,1.01628,0.662048,106.202,1.01757,0.313579,0.785356,3.22018,0.0159817,37.5514,0.170833,1.47579,0.440518,0.246403,1.85371,0.19882,231.964,0.715498,0.619819,0.629677
07346045,-0.843603,1.37113,0.247045,795.601,8.8179,0.449029,0.85773,0.18512,0.499138,189.437,0.0846616,2.90798,0.260711,0.232924,3.17095,2.40261,944.942,0.871236,0.726277,0.720251
07359610,-1.9443,1.25914,0.604419,92.2646,0.168184,0.204597,0.694452,3.61606,0.0267933,188.407,0.0880218,2.20071,0.539278,0.139634,2.0926,1.14199,352.088,0.788088,0.599722,0.642627
07362100,-1.47007,1.02715,0.49626,289.449,0.707847,0.000816891,0.868154,0.000607655,0.00246392,50.461,0.0418741,2.23428,0.438165,0.0627823,4.37384,0.967917,996.719,0.735001,0.725156,0.744083
07362587,-1.15963,1.22196,0.637299,132.117,0.164149,0.00118681,0.482441,0.00408726,0.0147129,34.9603,0.259807,1.59092,0.998768,0.211389,1.21583,0.493147,69.8998,0.638144,0.550966,0.550686
07373000,-0.553028,4.5538,0.949734,72.3024,1.0432,0.0535666,1.19276,0.0908697,0.231322,440.556,0.549299,1.41973,0.994955,0.00452108,6.0901,0.867769,132.033,0.790668,0.607624,0.627401
07375000,0.689397,1.32664,0.676075,177.803,0.257395,0.00104575,0.695044,8.42391e-05,0.0170107,5887.21,0.213052,1.76471,0.729128,0.00354381,4.20987,1.21253,247.238,0.643713,0.628297,0.620805
07376000,-1.42762,2.5674,0.188229,225.843,0.246626,0.0183206,0.825111,0.0605659,0.00534479,435.532,0.216183,1.57011,0.677069,0.272626,2.93108,2.96894,639.454,0.823777,0.812801,0.729999
08013000,-0.0630085,2.75922,0.142522,211.982,0.325751,0.00498755,0.91556,8.76277e-05,0.00470573,100.43,0.159193,1.52763,0.474513,0.132269,2.56412,3.16785,1291.85,0.807142,0.733174,0.581565
08014500,0.944417,2.50796,0.00164413,288.604,0.19944,8.47854e-05,0.980534,0.000186411,0.00598894,445.166,0.0510869,2.94153,0.656226,0.139967,3.04233,1.98371,1320.33,0.807936,0.775462,0.730731
08023080,-1.50886,3.35156,0.256407,278.808,0.220888,0.000194391,0.855473,0.0508025,0.00234495,53.8534,0.0552027,0.742172,0.999431,0.169777,3.68753,1.99402,187.694,0.783917,0.776083,0.835739
08025500,-0.890107,2.30838,0.894196,41.8741,0.253538,0.216612,1.49006,0.000313396,0.433676,172.737,0.777357,1.23754,0.776531,0.021988,4.34837,0.823696,383.154,0.774971,0.653692,0.752873
08029500,-1.1729,2.20078,0.830761,85.7052,0.203197,0.119043,0.981917,0.000198013,0.19571,1258.85,0.0378695,3.81064,0.999501,6.39698e-06,6.47163,0.595859,331.377,0.755783,0.523832,0.730191
08050800,-1.37188,2.14745,0.581794,41.1404,0.0372718,0.0780816,1.04822,4.84416,0.496764,477.33,0.0630533,2.18321,0.997146,0.000163247,1.51523,0.401111,100.449,0.729092,0.426712,0.477881
08066200,-1.25989,4.02018,0.752768,88.7661,0.022254,0.364729,0.805144,3.17398,0.016612,131.055,0.0407099,2.62832,0.997188,0.370257,2.74806,1.05173,365.032,0.746918,0.628732,0.529602
08066300,-0.739659,4.64005,0.786334,92.974,0.0106158,0.34564,1.11753,3.35885,0.137161,305.322,0.113235,2.77117,0.348538,0.209539,3.83376,1.32696,393.51,0.758347,0.642812,0.540798
08070000,-0.736936,4.6882,0.797879,442.394,0.0702701,0.229835,0.670386,0.000563494,0.00186713,3675.79,0.0990514,0.968055,0.73705,0.18629,3.57305,1.82126,841.386,0.777871,0.466651,0.377382
08070200,-1.41384,6.08056,0.527839,375.932,0.193067,0.198675,0.725544,0.0419154,0.00163821,2741.32,0.238863,1.02306,0.648435,0.299297,3.93699,2.15717,1004.49,0.786512,0.494361,0.419237
08079600,0.844848,1.0074,0.0713948,47.7273,0.0164236,0.129673,0.931928,1.08207,0.490053,385.67,0.0667999,0.708222,0.857176,0.034573,1.4442,0.171036,631.687,0.516496,0.350629,0.23807
08082700,0.520378,2.10881,0.279873,47.9517,0.0358323,0.0183438,1.94918,4.04907,0.17095,600.113,0.114495,2.08024,0.961416,3.07376e-06,7.99924,0.779942,269.244,0.791042,-0.666343,0.211227
08086212,-0.0386466,2.02643,0.220899,135.567,0.0968075,0.022789,0.452138,1.43152,0.022139,3015.31,0.0451778,0.685739,0.056654,0.473848,1.09282,0.927226,1586.98,0.790564,0.426008,0.35946
08086290,-0.859936,2.77872,0.116399,177.121,0.0886431,0.0210795,0.30882,0.652313,0.0202366,5918.34,0.0128951,0.521937,0.295425,0.325495,1.32959,0.220734,724.887,0.802595,0.361742,-0.0770138
08101000,0.70114,1.06836,0.12486,321.563,0.219671,0.000128648,0.623239,1.00448,0.00381079,1715.39,0.0521098,1.02683,0.670192,0.000429962,7.43113,0.321071,1177.94,0.786409,0.573352,0.603366
08103900,0.0680313,2.24065,0.0519393,244.38,0.180859,2.0942e-05,0.680444,0.593593,0.0060187,100.232,0.0153563,2.70211,0.883088,0.364545,4.86331,1.02503,86.2097,0.532862,0.59696,0.743542
08104900,-0.573798,3.60605,0.0194099,337.2,0.0284928,0.0575473,0.461801,3.60797,0.00638703,5373.62,0.0972189,1.09864,0.997726,0.000138326,1.30996,0.201043,344.321,0.62043,0.372352,0.6859
08109700,-1.77631,2.2329,0.222583,199.184,0.348038,2.41478e-05,0.786613,3.03491e-05,0.0050724,283.394,0.0174544,2.65987,0.495165,0.12246,1.26935,3.90979,610.976,0.700887,0.611173,0.649857
08150800,0.218141,1.11637,0.0988412,85.6059,0.553101,0.000362794,1.01592,3.7285,0.499974,434.983,0.0109576,4.55583,0.995762,0.493916,1.16333,0.251783,556.609,0.532004,0.399382,0.435537
08155200,2.96882,1.00342,0.0526493,141.517,0.0662653,0.0829897,0.542548,2.58554,0.0296735,509.483,0.0128138,3.37616,0.126491,0.372435,1.49548,0.209165,232.223,0.686186,0.498293,0.643814
08158700,2.99758,1.00101,0.780783,84.9139,0.0404234,0.346105,0.572453,2.62441,0.0232837,104.919,0.0305831,2.53494,0.0660405,0.498118,1.25693,0.310644,321.021,0.708609,0.679819,0.716099
08158810,-1.33195,1.50969,0.0625076,138.742,0.0581675,0.0370869,0.565506,4.39757,0.0351245,346.264,0.0117196,4.18765,0.985893,0.315417,1.62157,0.418498,31.5843,0.717592,0.11748,0.521007
08164000,0.115493,3.00505,0.157443,239.187,2.49366,0.0175478,0.769585,0.223831,0.00423451,141.666,0.104271,1.27923,0.741131,0.189082,4.44796,0.874481,2115.12,0.763513,0.684064,0.560728
08164300,-0.613701,5.34656,0.0844857,296.011,0.217908,0.00197948,0.733492,3.2973,0.00301615,359.872,0.110314,0.904239,0.394095,0.158138,6.56676,0.511529,859.508,0.798729,0.661901,0.733705
08164600,-0.108345,3.19265,0.826719,78.7572,0.326259,0.00266426,0.412508,0.17721,0.0515978,5990.12,0.103868,1.40028,0.999812,0.122071,7.68996,0.689689,237.4,0.740968,0.758223,0.752132
08165300,1.81111,5.69519,0.0599625,70.5685,0.115027,0.0301751,2.49964,2.57027,0.499794,4564.8,0.200991,3.36673,0.0533539,0.000778834,3.74442,0.174087,437.521,0.319469,0.313002,0.5936
08171300,2.97698,1.00909,0.0644896,187.176,0.179641,0.124621,0.879437,1.82885,0.0171136,270.644,0.0365563,3.242,0.0808933,0.09248,1.38492,0.813791,1066.62,0.770894,0.704123,0.710542
08175000,2.98976,1.00264,0.9135,57.6929,0.190071,0.10379,1.01668,0.000112983,0.162341,152.154,0.0352457,0.545179,0.845558,0.36542,6.48165,0.553143,1421.3,0.853768,0.497673,0.343422
08176900,-0.0300429,4.30704,0.0232818,126.938,0.283434,1.69301e-05,1.10448,1.2234,0.0234643,323.751,0.195865,1.59513,0.999938,0.414292,6.87061,0.408076,924.231,0.676988,0.568836,0.508892
08178880,-0.91327,4.09226,0.583365,217.595,0.022801,0.176633,1.07574,2.82765,0.498267,201.156,0.0249536,8.99524,0.980103,8.32538e-06,1.24693,0.19642,849.153,0.828831,0.373178,0.554196
08189500,0.400912,2.44714,0.246822,112.835,0.288097,0.144699,1.46887,3.1943,0.0340667,484.542,0.233519,1.61542,0.504492,0.000246884,3.52755,0.994874,1786.33,0.802323,0.755829,0.787628
08190000,-0.348869,4.76351,0.0840164,55.5926,0.248924,0.13863,2.41943,2.17314,0.499684,1157.01,0.17028,4.91571,0.0534925,0.0955421,1.26676,1.12987,1908.01,0.690869,0.647435,0.526517
08190500,1.17101,4.21137,0.079639,277.107,2.71984,0.0665271,2.49983,2.94424,0.0476717,700.472,0.131664,0.776996,0.0500647,0.484797,1.25234,0.635038,1796.68,0.513161,0.305467,0.107304
08194200,1.34691,1.90481,0.305005,91.6062,9.95913,0.0102127,1.92212,2.12434,0.0031811,27.0673,3.72068,8.1165,0.0581725,2.84591e-05,3.86267,1.20222,1214.19,0.364861,-0.238946,0.234209
08195000,1.79434,4.08144,0.187472,69.5135,0.159991,0.0573806,0.778569,2.63221,0.499972,800.309,0.0215842,3.72067,0.0765868,6.5304e-05,1.10922,0.185305,1007.07,0.696638,0.771583,0.738569
08196000,0.141568,3.37185,0.0485193,71.9236,0.0884458,0.00171048,0.754168,3.82259,0.49997,933.977,0.0179487,3.51949,0.111098,4.10732e-05,1.8577,0.236848,326.199,0.679986,0.671148,0.817733
08198500,-0.0910779,5.02658,0.243773,62.0963,0.019244,0.038364,0.83486,3.62891,0.38877,925.53,0.0426501,1.13765,0.219589,7.51452e-05,1.30272,0.234209,623.92,0.809457,0.179661,0.52274
08200000,-1.13526,5.00833,0.78649,138.551,0.051728,0.209327,0.960307,0.153875,0.434198,168.118,0.0225159,8.91883,0.999181,6.23576e-06,1.21655,0.313444,247.497,0.778259,0.541273,0.505214
08202700,1.03534,3.05027,0.603383,223.562,0.0130768,0.109161,0.617555,4.26913,0.0143145,5402.64,0.01053,0.518285,0.984031,0.000178355,1.36398,0.228387,434.932,0.720084,0.432139,0.206382
08267500,1.41655,1.66686,0.665509,107.428,0.0310016,0.120565,0.62599,0.0220504,0.0626332,226.486,0.0936621,5.8818,0.251967,1.20537e-05,1.62076,3.924,93.7175,0.834971,0.546485,0.770257
08269000,0.555091,1.50866,0.131391,361.811,0.0753808,0.111839,0.871417,0.300152,0.0645244,188.737,0.0181271,5.49843,0.263909,0.0158229,3.01071,3.82323,172.419,0.848891,0.507842,0.565987
08271000,1.02436,1.50699,0.1983,324.867,0.572357,0.128792,0.551561,0.0211132,0.0626855,153.015,0.435599,3.72005,0.39663,3.12292e-06,3.11934,3.98497,42.9754,0.794423,0.642867,0.801634
08324000,1.29894,2.96585,0.168123,96.7449,0.0868654,0.0923026,1.06962,0.0672839,0.0537934,191.861,0.100131,2.39589,0.0529012,0.482746,1.48339,2.48111,1216.77,0.779325,0.494102,0.653662
08377900,2.03911,4.28372,0.0656397,450.269,0.147335,0.173488,1.10379,0.534663,0.0397416,135.189,0.108072,3.31845,0.11232,0.112612,2.85396,3.69862,137.728,0.825472,0.592094,0.611589
08378500,0.391328,1.87539,0.0969768,440.647,0.360257,0.0822208,1.05312,0.0451802,0.0283453,116.807,0.0860323,3.00646,0.290493,0.13363,2.28363,3.85008,489.299,0.864025,0.549606,0.631711
08380500,0.0537434,1.1328,0.192216,81.7099,0.0666485,0.178993,0.881821,0.259997,0.0220734,206.838,0.0214891,4.01396,0.050068,0.436438,1.91058,3.98627,217.466,0.681804,0.391562,0.351661
09034900,2.33497,4.18409,0.114464,382.492,5.98732,0.112854,0.89462,0.00219665,0.102825,379.505,4.72921,1.76554,0.250022,0.047326,2.96555,0.362421,14.4977,0.924392,0.839027,0.868262
09035800,0.719604,2.20109,0.740578,49.8484,0.0679117,0.00825816,1.15817,0.0223292,0.184161,273.062,4.43953,0.861414,0.171959,0.437477,2.5873,0.874271,22.7304,0.897946,0.812402,0.733209
09035900,2.79001,5.78914,0.0893516,505.581,0.195015,0.154285,1.28306,1.00869,0.0548401,471.512,0.0116623,6.77493,0.132864,0.0441393,2.92909,3.97428,70.9353,0.908093,0.816572,0.906472
09047700,0.991731,2.43843,0.0494571,94.0658,0.112062,0.0252891,1.98285,0.0283182,0.10338,364.577,0.367584,2.92984,0.150494,0.017612,2.28812,0.635614,23.6624,0.890795,0.691904,0.796807
09065500,2.68898,3.57844,0.947308,54.5672,9.93759,0.409331,0.704649,1.33012,0.240253,898.898,4.93771,4.53025,0.0745981,6.85971e-05,3.406,3.84964,37.5388,0.905263,0.791016,0.855571
09066000,2.48278,4.14933,0.532776,83.3026,0.0254888,0.421118,1.03742,0.0986173,0.0604979,276.256,0.0137771,4.58253,0.0701725,0.00106181,3.46256,0.572223,32.361,0.939979,0.817207,0.904716
09066200,2.82229,3.73924,0.941093,55.9402,9.57915,0.406757,0.64646,0.66974,0.220824,184.406,4.97607,1.06871,0.0625436,0.132246,4.15909,3.91271,15.9993,0.856328,0.835986,0.899372
09066300,2.83003,3.39272,0.579914,89.4182,0.0256804,0.13566,1.6078,0.0388874,0.137573,263.311,3.32994,1.25935,0.227138,0.257759,2.6981,0.52941,15.4297,0.892865,0.799673,0.858507
09081600,2.07449,2.15844,0.736719,24.6008,2.23833,0.428956,0.962554,0.235213,0.241241,315.7,0.0854659,2.87874,0.0501874,0.00931913,2.2665,3.08013,432.343,0.892888,0.757625,0.878559
09107000,1.62004,3.62039,0.00566458,318.561,0.0961231,0.149818,1.62434,0.0925742,0.0761317,275.959,0.388759,2.76011,0.258022,0.0737332,1.7349,3.62097,331.377,0.892701,0.664097,0.762471
09210500,-0.264771,4.60091,0.175812,295.09,0.0340499,0.0358375,1.14981,0.0178305,0.0487833,503.532,0.031158,7.42645,0.125328,0.125697,3.6363,0.622202,393.51,0.856037,0.635167,0.63449
09223000,1.12257,3.88899,0.0923994,392.805,0.363301,0.0760494,1.19518,1.21079,0.064838,308.466,0.0288586,4.78976,0.10979,0.0822002,2.16753,3.91708,331.377,0.920347,0.53287,0.633607
09306242,1.3256,1.48519,0.316532,202.418,7.66646,0.000884132,2.48372,0.000275825,0.11915,4668.89,0.143807,0.954691,0.0501432,0.0384643,7.61206,3.94032,82.3264,0.557965,0.169398,0.011483
09312600,2.65449,6.55554,0.0493351,523.955,0.0108625,0.0531753,1.35223,0.0914192,0.173128,334.337,0.0448347,5.17321,0.946491,0.405947,4.77546,3.97599,195.719,0.876767,0.862666,0.843308
09352900,1.8291,3.70493,0.0602427,15.0474,1.03446,0.498041,0.711501,0.35563,0.483474,2917.51,0.153592,2.52699,0.0503917,0.00606202,5.89458,1.05036,187.694,0.758091,0.774054,0.860475
09378170,-0.0400354,1.36683,0.160275,694.142,6.24808,0.0100113,1.36732,0.00771418,0.0731717,235.798,0.0332063,2.95352,0.0979955,0.010706,7.99597,3.9995,22.3679,0.953986,-0.0534444,0.506421
09378630,-0.319522,1.82154,0.19361,427.651,0.650767,0.0253224,1.17236,0.00922861,0.0163613,197.085,0.0184224,3.24559,0.0505578,2.68521e-05,3.62569,0.219546,9.76008,0.753117,0.427749,0.404369
09386900,0.0605137,2.7097,0.175724,281.967,1.29211,0.00243778,0.830284,0.110978,0.0188462,231.799,0.0200197,0.571239,0.0554388,0.1745,2.89011,2.52638,184.846,0.30703,0.297777,0.443911
09404450,1.53422,3.037,0.00432821,165.751,0.0729507,0.0267869,1.27719,0.715155,0.476886,679.465,0.0652519,4.03883,0.404112,0.459718,2.72561,1.50845,192.095,0.845362,0.591602,0.645707
09430500,0.444854,1.0168,0.311061,103.59,0.033448,0.10577,0.734854,1.15744,0.0111051,153.305,0.0640916,1.04776,0.0724104,0.131536,2.35647,0.867738,4825.67,0.779906,-0.992886,0.0672195
09430600,-0.104751,4.01329,0.297125,83.2909,0.0335155,0.142476,1.82531,1.20421,0.0148695,34.0369,3.04516,7.47909,0.7534,2.47715e-05,1.41186,0.281174,178.633,0.461908,0.192778,0.525943
09447800,1.31702,6.31078,0.739954,143.233,5.95886,0.000121218,0.922458,0.740379,0.448055,3827.12,0.0649473,1.17859,0.775384,0.00215225,6.15745,0.654611,781.842,0.306547,0.162959,-0.117573
09480000,0.804972,1.7524,0.105901,141.977,0.0257397,0.0712236,1.18789,0.429897,0.0488325,4700.22,0.016006,0.528186,0.0505385,0.221122,2.13992,1.07134,212.806,0.108402,0.173854,0.0869869
09484000,2.70121,1.00137,0.00961648,103.651,0.0708421,0.26969,0.900446,1.49014,0.00301689,19.2996,0.02072,8.34556,0.289799,0.0779011,4.37139,1.24793,91.9053,0.204797,0.327367,0.411459
09484600,2.1511,1.44979,0.0342478,85.8259,0.0478193,0.00547471,0.216551,0.0931206,0.154314,5784.9,0.010313,0.510205,0.0545686,0.408775,1.03518,1.78957,1183.12,0.376024,0.244802,0.392296
09492400,2.99275,1.29684,0.115102,474.018,0.667868,0.300921,0.621584,0.392296,0.0217399,211.949,0.143424,1.43174,0.0546204,7.92161e-05,1.97161,0.1413,100.449,0.61984,0.417891,0.609081
09494000,1.36997,1.05573,0.0835495,356.889,0.168543,0.0899824,1.02572,0.305977,0.00784655,146.138,0.0350853,3.36917,0.050248,0.0173028,5.16966,0.446479,1636.17,0.589261,0.600685,0.728725
09497800,0.813575,1.00171,0.936735,138.321,9.89596,0.119062,1.86763,2.04945,0.107274,4041.83,0.293187,8.87516,0.0603826,0.000184017,3.77364,0.592086,763.72,0.717043,0.641073,0.652387
09497980,-1.86176,1.37433,0.082585,189.522,0.190719,3.85938e-05,1.74351,1.91963,0.00715013,73.8621,0.17527,1.08401,0.77254,0.498471,6.90067,0.454752,517.776,0.871274,0.612289,0.630394
09505200,0.477929,1.14737,0.645328,195.999,0.0139585,0.244583,1.02699,1.41975,0.0143059,5568.59,0.381902,0.725838,0.845522,0.00124767,4.49547,0.820716,287.366,0.733438,0.432052,0.468921
09505350,1.78991,1.16745,0.490444,186.762,0.0157155,0.363892,1.07784,0.0851253,0.00819513,5920.66,0.075023,2.12452,0.967568,0.190278,4.18117,0.8341,367.621,0.652215,0.522896,0.377141
09505800,0.165753,1.03227,0.747677,199.774,0.0482278,0.192313,0.948676,1.22901,0.0147478,4994.61,0.110095,1.66921,0.991556,0.0806775,4.72326,0.688369,623.92,0.69124,0.389448,0.444277
09508300,1.47018,1.57371,0.131874,115.219,4.82936,0.00254582,2.08555,3.37334,0.0031702,14.3788,1.47245,2.82571,0.133334,0.00277247,1.9095,0.329914,94.2353,0.688088,0.659242,0.570192
09510200,-0.934957,2.40428,0.509192,82.5796,0.378401,0.103128,1.30302,1.67973,0.00547528,15.2017,0.0313032,3.91455,0.063627,0.310011,2.64804,0.256082,424.576,0.827144,0.771866,0.796441
09512280,1.53836,2.3741,0.930604,58.7752,0.171855,0.0761605,0.652184,2.41959,0.498555,422.534,0.0500867,1.37406,0.978181,0.0260217,1.62544,0.328146,214.1,0.615308,0.101415,0.479705
09513780,0.697459,5.11976,0.281499,155.649,0.0212112,0.243854,0.915662,3.11892,0.0043004,886.758,1.42905,2.46049,0.888483,0.345735,1.7735,0.250156,176.821,0.724219,0.340716,0.261716
10023000,1.20526,2.86528,0.384367,1209.98,0.0297167,0.167818,0.869254,0.39666,0.177841,531.572,0.0419428,3.74723,0.0539801,0.258163,2.33906,2.65751,135.657,0.859506,0.333853,0.510116
10166430,2.99952,1.00012,0.139216,637.875,0.756518,3.40143e-05,0.803752,0.000102571,0.224942,470.85,0.0106502,6.33925,0.0500876,0.0438969,4.20938,1.845,69.382,0.833852,0.166988,0.203161
10172700,1.99996,1.21064,0.146102,337.209,0.121922,0.00065016,1.24376,0.0160133,0.00524532,1291.71,1.74809,1.16248,0.0635543,0.373764,1.53371,0.809596,64.722,0.798114,0.35546,0.441236
10172800,2.99622,1.67016,0.0918143,485.142,1.20378,0.0328716,0.338781,0.00542424,0.0482037,655.234,0.0437977,8.6025,0.224495,4.6262e-05,3.08501,0.521696,10.8474,0.782041,0.837186,0.896187
10173450,2.3079,2.78284,0.513095,244.715,0.331712,0.362553,1.13563,0.294009,0.0978133,393.968,0.111075,3.51692,0.0667077,0.00858664,2.63587,2.03389,271.833,0.942917,0.599187,0.551953
